Timestamp,Packets_per_sec,Packet_Size
2025-11-04 23:15:12.874557,4385,1530
2025-11-04 23:15:13.874557,791,1559
2025-11-04 23:15:14.874557,3417,1334
2025-11-04 23:15:15.874557,2096,288
2025-11-04 23:15:16.874557,2781,728
2025-11-04 23:15:17.874557,691,1541
2025-11-04 23:15:18.874557,4551,1431
2025-11-04 23:15:19.874557,531,505
2025-11-04 23:15:20.874557,3229,873
2025-11-04 23:15:21.874557,801,475
2025-11-04 23:15:22.874557,3053,291
2025-11-04 23:15:23.874557,3326,623
2025-11-04 23:15:24.874557,1347,730
2025-11-04 23:15:25.874557,3923,954
2025-11-04 23:15:26.874557,3002,1829
2025-11-04 23:15:27.874557,2843,1978
2025-11-04 23:15:28.874557,2875,1792
2025-11-04 23:15:29.874557,812,1774
2025-11-04 23:15:30.874557,1926,411
2025-11-04 23:15:31.874557,2680,1694
2025-11-04 23:15:32.874557,2151,1947
2025-11-04 23:15:33.874557,1714,856
2025-11-04 23:15:34.874557,3332,1589
2025-11-04 23:15:35.874557,2849,363
2025-11-04 23:15:36.874557,4480,1869
2025-11-04 23:15:37.874557,1516,1804
2025-11-04 23:15:38.874557,2060,1196
2025-11-04 23:15:39.874557,1612,359
2025-11-04 23:15:40.874557,4562,1035
2025-11-04 23:15:41.874557,633,1533
2025-11-04 23:15:42.874557,3973,1094
2025-11-04 23:15:43.874557,533,1904
2025-11-04 23:15:44.874557,795,1396
2025-11-04 23:15:45.874557,1100,1991
2025-11-04 23:15:46.874557,4451,1500
2025-11-04 23:15:47.874557,385,1329
2025-11-04 23:15:48.874557,4411,588
2025-11-04 23:15:49.874557,3390,1590
2025-11-04 23:15:50.874557,66,722
2025-11-04 23:15:51.874557,4484,1931
2025-11-04 23:15:52.874557,1747,1953
2025-11-04 23:15:53.874557,2322,108
2025-11-04 23:15:54.874557,4187,1824
2025-11-04 23:15:55.874557,3173,363
2025-11-04 23:15:56.874557,340,804
2025-11-04 23:15:57.874557,3421,303
2025-11-04 23:15:58.874557,4615,150
2025-11-04 23:15:59.874557,2443,1291
2025-11-04 23:16:00.874557,2833,1810
2025-11-04 23:16:01.874557,3357,1806
2025-11-04 23:16:02.874557,3271,412
2025-11-04 23:16:03.874557,2089,1094
2025-11-04 23:16:04.874557,4223,1842
2025-11-04 23:16:05.874557,2422,467
2025-11-04 23:16:06.874557,1425,290
2025-11-04 23:16:07.874557,4860,524
2025-11-04 23:16:08.874557,4392,1141
2025-11-04 23:16:09.874557,3575,674
2025-11-04 23:16:10.874557,2605,333
2025-11-04 23:16:11.874557,4000,479
2025-11-04 23:16:12.874557,1713,562
2025-11-04 23:16:13.874557,1293,1943
2025-11-04 23:16:14.874557,1324,259
2025-11-04 23:16:15.874557,1984,925
2025-11-04 23:16:16.874557,4803,1678
2025-11-04 23:16:17.874557,4218,1985
2025-11-04 23:16:18.874557,334,1514
2025-11-04 23:16:19.874557,3259,1468
2025-11-04 23:16:20.874557,3097,1450
2025-11-04 23:16:21.874557,670,796
2025-11-04 23:16:22.874557,3567,1717
2025-11-04 23:16:23.874557,1573,1742
2025-11-04 23:16:24.874557,4595,1389
2025-11-04 23:16:25.874557,485,137
2025-11-04 23:16:26.874557,2475,1330
2025-11-04 23:16:27.874557,3704,1935
2025-11-04 23:16:28.874557,3774,869
2025-11-04 23:16:29.874557,164,866
2025-11-04 23:16:30.874557,2711,1573
2025-11-04 23:16:31.874557,1342,285
2025-11-04 23:16:32.874557,2149,1489
2025-11-04 23:16:33.874557,4519,929
2025-11-04 23:16:34.874557,255,1823
2025-11-04 23:16:35.874557,1271,133
2025-11-04 23:16:36.874557,2110,1068
2025-11-04 23:16:37.874557,3004,935
2025-11-04 23:16:38.874557,4580,598
2025-11-04 23:16:39.874557,4295,1831
2025-11-04 23:16:40.874557,3749,200
2025-11-04 23:16:41.874557,2028,1689
2025-11-04 23:16:42.874557,1516,657
2025-11-04 23:16:43.874557,4499,1604
2025-11-04 23:16:44.874557,164,1517
2025-11-04 23:16:45.874557,2583,1787
2025-11-04 23:16:46.874557,76,869
2025-11-04 23:16:47.874557,1170,292
2025-11-04 23:16:48.874557,4092,963
2025-11-04 23:16:49.874557,1013,927
2025-11-04 23:16:50.874557,3777,1814
2025-11-04 23:16:51.874557,2192,1752
2025-11-04 23:16:52.874557,277,1979
2025-11-04 23:16:53.874557,592,576
2025-11-04 23:16:54.874557,4873,1320
2025-11-04 23:16:55.874557,933,819
2025-11-04 23:16:56.874557,962,1673
2025-11-04 23:16:57.874557,2967,909
2025-11-04 23:16:58.874557,4107,1310
2025-11-04 23:16:59.874557,1498,546
2025-11-04 23:17:00.874557,3402,796
2025-11-04 23:17:01.874557,4963,1862
2025-11-04 23:17:02.874557,1261,1830
2025-11-04 23:17:03.874557,2076,1879
2025-11-04 23:17:04.874557,2248,833
2025-11-04 23:17:05.874557,3749,1662
2025-11-04 23:17:06.874557,242,668
2025-11-04 23:17:07.874557,1298,490
2025-11-04 23:17:08.874557,90,236
2025-11-04 23:17:09.874557,4800,1198
2025-11-04 23:17:10.874557,505,1790
2025-11-04 23:17:11.874557,2166,1113
2025-11-04 23:17:12.874557,2591,1633
2025-11-04 23:17:13.874557,1848,834
2025-11-04 23:17:14.874557,4017,1874
2025-11-04 23:17:15.874557,1042,445
2025-11-04 23:17:16.874557,2480,1357
2025-11-04 23:17:17.874557,1941,1771
2025-11-04 23:17:18.874557,1688,671
2025-11-04 23:17:19.874557,2112,903
2025-11-04 23:17:20.874557,1244,595
2025-11-04 23:17:21.874557,3434,255
2025-11-04 23:17:22.874557,3621,1972
2025-11-04 23:17:23.874557,4982,1602
2025-11-04 23:17:24.874557,4255,1464
2025-11-04 23:17:25.874557,3798,249
2025-11-04 23:17:26.874557,4117,1823
2025-11-04 23:17:27.874557,3985,1736
2025-11-04 23:17:28.874557,4794,376
2025-11-04 23:17:29.874557,3985,1833
2025-11-04 23:17:30.874557,2678,545
2025-11-04 23:17:31.874557,426,1509
2025-11-04 23:17:32.874557,489,146
2025-11-04 23:17:33.874557,4218,147
2025-11-04 23:17:34.874557,4407,154
2025-11-04 23:17:35.874557,4736,1138
2025-11-04 23:17:36.874557,2631,1515
2025-11-04 23:17:37.874557,3263,1414
2025-11-04 23:17:38.874557,4942,1783
2025-11-04 23:17:39.874557,4233,928
2025-11-04 23:17:40.874557,261,1742
2025-11-04 23:17:41.874557,3172,1035
2025-11-04 23:17:42.874557,2236,604
2025-11-04 23:17:43.874557,2475,737
2025-11-04 23:17:44.874557,1235,705
2025-11-04 23:17:45.874557,266,740
2025-11-04 23:17:46.874557,2429,129
2025-11-04 23:17:47.874557,1578,1603
2025-11-04 23:17:48.874557,2126,418
2025-11-04 23:17:49.874557,4675,298
2025-11-04 23:17:50.874557,3211,837
2025-11-04 23:17:51.874557,1788,834
2025-11-04 23:17:52.874557,1000,1133
2025-11-04 23:17:53.874557,3873,1822
2025-11-04 23:17:54.874557,1704,532
2025-11-04 23:17:55.874557,1480,699
2025-11-04 23:17:56.874557,583,833
2025-11-04 23:17:57.874557,3534,251
2025-11-04 23:17:58.874557,2138,574
2025-11-04 23:17:59.874557,2453,552
2025-11-04 23:18:00.874557,3870,1557
2025-11-04 23:18:01.874557,140,582
2025-11-04 23:18:02.874557,3054,1517
2025-11-04 23:18:03.874557,1087,894
2025-11-04 23:18:04.874557,927,1221
2025-11-04 23:18:05.874557,174,1414
2025-11-04 23:18:06.874557,4370,607
2025-11-04 23:18:07.874557,4507,937
2025-11-04 23:18:08.874557,4189,1005
2025-11-04 23:18:09.874557,1540,1836
2025-11-04 23:18:10.874557,3739,1848
2025-11-04 23:18:11.874557,1369,1331
2025-11-04 23:18:12.874557,2519,693
2025-11-04 23:18:13.874557,391,763
2025-11-04 23:18:14.874557,1089,373
2025-11-04 23:18:15.874557,1743,787
2025-11-04 23:18:16.874557,1947,505
2025-11-04 23:18:17.874557,1438,1166
2025-11-04 23:18:18.874557,2383,254
2025-11-04 23:18:19.874557,4361,685
2025-11-04 23:18:20.874557,3582,422
2025-11-04 23:18:21.874557,2538,892
2025-11-04 23:18:22.874557,3388,255
2025-11-04 23:18:23.874557,4876,323
2025-11-04 23:18:24.874557,4978,1279
2025-11-04 23:18:25.874557,276,304
2025-11-04 23:18:26.874557,4373,1352
2025-11-04 23:18:27.874557,4444,1575
2025-11-04 23:18:28.874557,2073,740
2025-11-04 23:18:29.874557,284,995
2025-11-04 23:18:30.874557,4359,1257
2025-11-04 23:18:31.874557,368,1479
2025-11-04 23:18:32.874557,1834,1863
2025-11-04 23:18:33.874557,1122,1395
2025-11-04 23:18:34.874557,3627,928
2025-11-04 23:18:35.874557,3676,441
2025-11-04 23:18:36.874557,2595,1929
2025-11-04 23:18:37.874557,4441,225
2025-11-04 23:18:38.874557,4037,1219
2025-11-04 23:18:39.874557,421,1360
2025-11-04 23:18:40.874557,1362,1567
2025-11-04 23:18:41.874557,1392,1728
2025-11-04 23:18:42.874557,4610,1744
2025-11-04 23:18:43.874557,2867,1443
2025-11-04 23:18:44.874557,1246,1172
2025-11-04 23:18:45.874557,602,1792
2025-11-04 23:18:46.874557,186,864
2025-11-04 23:18:47.874557,3902,891
2025-11-04 23:18:48.874557,4533,414
2025-11-04 23:18:49.874557,234,1358
2025-11-04 23:18:50.874557,1223,1931
2025-11-04 23:18:51.874557,2070,263
2025-11-04 23:18:52.874557,2236,845
2025-11-04 23:18:53.874557,4767,1731
2025-11-04 23:18:54.874557,1298,874
2025-11-04 23:18:55.874557,2391,1060
2025-11-04 23:18:56.874557,4584,1239
2025-11-04 23:18:57.874557,3462,250
2025-11-04 23:18:58.874557,4318,994
2025-11-04 23:18:59.874557,719,302
2025-11-04 23:19:00.874557,2406,308
2025-11-04 23:19:01.874557,2609,796
2025-11-04 23:19:02.874557,1677,1788
2025-11-04 23:19:03.874557,3103,1091
2025-11-04 23:19:04.874557,3133,850
2025-11-04 23:19:05.874557,4075,1799
2025-11-04 23:19:06.874557,1029,1859
2025-11-04 23:19:07.874557,420,999
2025-11-04 23:19:08.874557,1814,779
2025-11-04 23:19:09.874557,1866,1775
2025-11-04 23:19:10.874557,2634,1470
2025-11-04 23:19:11.874557,2425,1805
2025-11-04 23:19:12.874557,1092,1109
2025-11-04 23:19:13.874557,1973,363
2025-11-04 23:19:14.874557,4923,1527
2025-11-04 23:19:15.874557,4611,1201
2025-11-04 23:19:16.874557,4565,1445
2025-11-04 23:19:17.874557,1530,1959
2025-11-04 23:19:18.874557,4924,382
2025-11-04 23:19:19.874557,3256,286
2025-11-04 23:19:20.874557,4110,1382
2025-11-04 23:19:21.874557,2879,1202
2025-11-04 23:19:22.874557,873,110
2025-11-04 23:19:23.874557,2290,629
2025-11-04 23:19:24.874557,304,1588
2025-11-04 23:19:25.874557,2093,1962
2025-11-04 23:19:26.874557,702,133
2025-11-04 23:19:27.874557,3416,1127
2025-11-04 23:19:28.874557,4404,1591
2025-11-04 23:19:29.874557,3225,1358
2025-11-04 23:19:30.874557,588,1325
2025-11-04 23:19:31.874557,2446,1781
2025-11-04 23:19:32.874557,2210,790
2025-11-04 23:19:33.874557,554,1871
2025-11-04 23:19:34.874557,2248,590
2025-11-04 23:19:35.874557,557,347
2025-11-04 23:19:36.874557,4259,1250
2025-11-04 23:19:37.874557,636,121
2025-11-04 23:19:38.874557,4558,1748
2025-11-04 23:19:39.874557,553,1162
2025-11-04 23:19:40.874557,573,904
2025-11-04 23:19:41.874557,1746,811
2025-11-04 23:19:42.874557,3917,1707
2025-11-04 23:19:43.874557,375,839
2025-11-04 23:19:44.874557,1916,1750
2025-11-04 23:19:45.874557,1920,289
2025-11-04 23:19:46.874557,2429,346
2025-11-04 23:19:47.874557,2714,198
2025-11-04 23:19:48.874557,1893,1951
2025-11-04 23:19:49.874557,473,1339
2025-11-04 23:19:50.874557,2837,1988
2025-11-04 23:19:51.874557,4296,672
2025-11-04 23:19:52.874557,4159,1821
2025-11-04 23:19:53.874557,2143,1725
2025-11-04 23:19:54.874557,1230,151
2025-11-04 23:19:55.874557,3956,633
2025-11-04 23:19:56.874557,4933,1785
2025-11-04 23:19:57.874557,4404,1057
2025-11-04 23:19:58.874557,243,1733
2025-11-04 23:19:59.874557,3764,901
2025-11-04 23:20:00.874557,3162,481
2025-11-04 23:20:01.874557,1452,289
2025-11-04 23:20:02.874557,2727,1109
2025-11-04 23:20:03.874557,838,152
2025-11-04 23:20:04.874557,1370,998
2025-11-04 23:20:05.874557,3103,641
2025-11-04 23:20:06.874557,63,170
2025-11-04 23:20:07.874557,2337,1026
2025-11-04 23:20:08.874557,1658,1391
2025-11-04 23:20:09.874557,1618,113
2025-11-04 23:20:10.874557,2702,1411
2025-11-04 23:20:11.874557,2004,1737
2025-11-04 23:20:12.874557,104,1195
2025-11-04 23:20:13.874557,2709,1037
2025-11-04 23:20:14.874557,1389,443
2025-11-04 23:20:15.874557,3539,1620
2025-11-04 23:20:16.874557,939,768
2025-11-04 23:20:17.874557,4964,133
2025-11-04 23:20:18.874557,3386,1680
2025-11-04 23:20:19.874557,3919,1379
2025-11-04 23:20:20.874557,1042,635
2025-11-04 23:20:21.874557,1059,346
2025-11-04 23:20:22.874557,4940,1012
2025-11-04 23:20:23.874557,2169,199
2025-11-04 23:20:24.874557,2040,978
2025-11-04 23:20:25.874557,4803,211
2025-11-04 23:20:26.874557,4725,490
2025-11-04 23:20:27.874557,3976,1475
2025-11-04 23:20:28.874557,2380,1934
2025-11-04 23:20:29.874557,574,1306
2025-11-04 23:20:30.874557,4498,1574
2025-11-04 23:20:31.874557,4986,704
2025-11-04 23:20:32.874557,2785,735
2025-11-04 23:20:33.874557,1740,568
2025-11-04 23:20:34.874557,822,786
2025-11-04 23:20:35.874557,4520,283
2025-11-04 23:20:36.874557,1198,1100
2025-11-04 23:20:37.874557,4954,1204
2025-11-04 23:20:38.874557,4491,737
2025-11-04 23:20:39.874557,4607,1245
2025-11-04 23:20:40.874557,1361,1549
2025-11-04 23:20:41.874557,3946,1131
2025-11-04 23:20:42.874557,4731,1452
2025-11-04 23:20:43.874557,1773,1683
2025-11-04 23:20:44.874557,1703,1327
2025-11-04 23:20:45.874557,743,1986
2025-11-04 23:20:46.874557,737,1552
2025-11-04 23:20:47.874557,486,1632
2025-11-04 23:20:48.874557,3537,1917
2025-11-04 23:20:49.874557,2160,1379
2025-11-04 23:20:50.874557,4122,765
2025-11-04 23:20:51.874557,3786,1038
2025-11-04 23:20:52.874557,2306,1743
2025-11-04 23:20:53.874557,1226,1883
2025-11-04 23:20:54.874557,3963,1351
2025-11-04 23:20:55.874557,4147,1595
2025-11-04 23:20:56.874557,3840,1280
2025-11-04 23:20:57.874557,2169,456
2025-11-04 23:20:58.874557,386,1483
2025-11-04 23:20:59.874557,2375,1198
2025-11-04 23:21:00.874557,4051,972
2025-11-04 23:21:01.874557,2417,1667
2025-11-04 23:21:02.874557,4955,1631
2025-11-04 23:21:03.874557,4544,977
2025-11-04 23:21:04.874557,416,1421
2025-11-04 23:21:05.874557,4041,296
2025-11-04 23:21:06.874557,1627,1884
2025-11-04 23:21:07.874557,2579,114
2025-11-04 23:21:08.874557,3124,1027
2025-11-04 23:21:09.874557,3912,465
2025-11-04 23:21:10.874557,4651,653
2025-11-04 23:21:11.874557,2366,1916
2025-11-04 23:21:12.874557,4904,1060
2025-11-04 23:21:13.874557,2950,721
2025-11-04 23:21:14.874557,3720,224
2025-11-04 23:21:15.874557,1834,1979
2025-11-04 23:21:16.874557,328,1247
2025-11-04 23:21:17.874557,1880,407
2025-11-04 23:21:18.874557,1732,267
2025-11-04 23:21:19.874557,4128,776
2025-11-04 23:21:20.874557,2423,1146
2025-11-04 23:21:21.874557,186,1005
2025-11-04 23:21:22.874557,1175,1732
2025-11-04 23:21:23.874557,2600,1151
2025-11-04 23:21:24.874557,3036,1682
2025-11-04 23:21:25.874557,2565,1561
2025-11-04 23:21:26.874557,810,356
2025-11-04 23:21:27.874557,3071,318
2025-11-04 23:21:28.874557,4997,1468
2025-11-04 23:21:29.874557,4501,640
2025-11-04 23:21:30.874557,3041,609
2025-11-04 23:21:31.874557,4103,152
2025-11-04 23:21:32.874557,2974,1735
2025-11-04 23:21:33.874557,182,575
2025-11-04 23:21:34.874557,2145,1383
2025-11-04 23:21:35.874557,4682,1897
2025-11-04 23:21:36.874557,444,1614
2025-11-04 23:21:37.874557,1178,1399
2025-11-04 23:21:38.874557,3883,1468
2025-11-04 23:21:39.874557,3088,1871
2025-11-04 23:21:40.874557,1100,1452
2025-11-04 23:21:41.874557,4369,1211
2025-11-04 23:21:42.874557,3313,192
2025-11-04 23:21:43.874557,4346,1787
2025-11-04 23:21:44.874557,4186,186
2025-11-04 23:21:45.874557,1570,1834
2025-11-04 23:21:46.874557,164,1715
2025-11-04 23:21:47.874557,4763,1451
2025-11-04 23:21:48.874557,2428,1495
2025-11-04 23:21:49.874557,4128,1422
2025-11-04 23:21:50.874557,2182,1838
2025-11-04 23:21:51.874557,4166,956
2025-11-04 23:21:52.874557,736,1521
2025-11-04 23:21:53.874557,783,743
2025-11-04 23:21:54.874557,4649,1086
2025-11-04 23:21:55.874557,898,1140
2025-11-04 23:21:56.874557,4234,1315
2025-11-04 23:21:57.874557,1936,509
2025-11-04 23:21:58.874557,2796,883
2025-11-04 23:21:59.874557,4044,1685
2025-11-04 23:22:00.874557,4733,1039
2025-11-04 23:22:01.874557,2088,298
2025-11-04 23:22:02.874557,3867,672
2025-11-04 23:22:03.874557,3484,676
2025-11-04 23:22:04.874557,2688,317
2025-11-04 23:22:05.874557,1181,710
2025-11-04 23:22:06.874557,2243,1759
2025-11-04 23:22:07.874557,419,1593
2025-11-04 23:22:08.874557,4387,497
2025-11-04 23:22:09.874557,1473,1057
2025-11-04 23:22:10.874557,2520,151
2025-11-04 23:22:11.874557,1240,656
2025-11-04 23:22:12.874557,3840,992
2025-11-04 23:22:13.874557,3300,131
2025-11-04 23:22:14.874557,1820,232
2025-11-04 23:22:15.874557,225,222
2025-11-04 23:22:16.874557,856,1504
2025-11-04 23:22:17.874557,309,681
2025-11-04 23:22:18.874557,4749,1771
2025-11-04 23:22:19.874557,469,1327
2025-11-04 23:22:20.874557,3558,1491
2025-11-04 23:22:21.874557,2468,1491
2025-11-04 23:22:22.874557,1803,317
2025-11-04 23:22:23.874557,3920,1882
2025-11-04 23:22:24.874557,4212,826
2025-11-04 23:22:25.874557,2957,1620
2025-11-04 23:22:26.874557,2416,1607
2025-11-04 23:22:27.874557,2241,1632
2025-11-04 23:22:28.874557,4159,1485
2025-11-04 23:22:29.874557,4177,981
2025-11-04 23:22:30.874557,265,943
2025-11-04 23:22:31.874557,193,1327
2025-11-04 23:22:32.874557,2233,130
2025-11-04 23:22:33.874557,3791,1508
2025-11-04 23:22:34.874557,1789,436
2025-11-04 23:22:35.874557,824,1658
2025-11-04 23:22:36.874557,702,1014
2025-11-04 23:22:37.874557,2947,105
2025-11-04 23:22:38.874557,436,553
2025-11-04 23:22:39.874557,3619,185
2025-11-04 23:22:40.874557,3123,1309
2025-11-04 23:22:41.874557,2359,1324
2025-11-04 23:22:42.874557,3577,1601
2025-11-04 23:22:43.874557,1441,964
2025-11-04 23:22:44.874557,1286,445
2025-11-04 23:22:45.874557,2911,557
2025-11-04 23:22:46.874557,1353,1696
2025-11-04 23:22:47.874557,1979,1814
2025-11-04 23:22:48.874557,2610,171
2025-11-04 23:22:49.874557,493,1766
2025-11-04 23:22:50.874557,821,1834
2025-11-04 23:22:51.874557,4102,1888
2025-11-04 23:22:52.874557,4945,1455
2025-11-04 23:22:53.874557,2883,415
2025-11-04 23:22:54.874557,349,947
2025-11-04 23:22:55.874557,455,1559
2025-11-04 23:22:56.874557,2129,1033
2025-11-04 23:22:57.874557,634,341
2025-11-04 23:22:58.874557,1177,1407
2025-11-04 23:22:59.874557,1251,593
2025-11-04 23:23:00.874557,1604,227
2025-11-04 23:23:01.874557,4002,1943
2025-11-04 23:23:02.874557,3367,850
2025-11-04 23:23:03.874557,3807,575
2025-11-04 23:23:04.874557,4473,1119
2025-11-04 23:23:05.874557,1497,556
2025-11-04 23:23:06.874557,2632,1269
2025-11-04 23:23:07.874557,3770,500
2025-11-04 23:23:08.874557,4726,1538
2025-11-04 23:23:09.874557,4879,1886
2025-11-04 23:23:10.874557,4530,1911
2025-11-04 23:23:11.874557,2817,842
2025-11-04 23:23:12.874557,56,1436
2025-11-04 23:23:13.874557,2757,511
2025-11-04 23:23:14.874557,2555,1086
2025-11-04 23:23:15.874557,3853,522
2025-11-04 23:23:16.874557,2981,586
2025-11-04 23:23:17.874557,3447,586
2025-11-04 23:23:18.874557,52,1333
2025-11-04 23:23:19.874557,586,768
2025-11-04 23:23:20.874557,1528,132
2025-11-04 23:23:21.874557,2075,1916
2025-11-04 23:23:22.874557,128,1129
2025-11-04 23:23:23.874557,3317,1663
2025-11-04 23:23:24.874557,3340,535
2025-11-04 23:23:25.874557,1719,579
2025-11-04 23:23:26.874557,4227,1787
2025-11-04 23:23:27.874557,1101,1970
2025-11-04 23:23:28.874557,4663,1254
2025-11-04 23:23:29.874557,1911,217
2025-11-04 23:23:30.874557,3774,1506
2025-11-04 23:23:31.874557,4053,1964
2025-11-04 23:23:32.874557,226,1051
2025-11-04 23:23:33.874557,1687,321
2025-11-04 23:23:34.874557,2529,1075
2025-11-04 23:23:35.874557,3057,260
2025-11-04 23:23:36.874557,4169,1725
2025-11-04 23:23:37.874557,4593,958
2025-11-04 23:23:38.874557,3375,1753
2025-11-04 23:23:39.874557,3693,1158
2025-11-04 23:23:40.874557,687,1917
2025-11-04 23:23:41.874557,2298,1653
2025-11-04 23:23:42.874557,3448,1105
2025-11-04 23:23:43.874557,699,1746
2025-11-04 23:23:44.874557,3263,426
2025-11-04 23:23:45.874557,1970,571
2025-11-04 23:23:46.874557,3572,960
2025-11-04 23:23:47.874557,3930,636
2025-11-04 23:23:48.874557,4842,880
2025-11-04 23:23:49.874557,933,1351
2025-11-04 23:23:50.874557,1101,230
2025-11-04 23:23:51.874557,2754,329
2025-11-04 23:23:52.874557,2155,169
2025-11-04 23:23:53.874557,4961,1444
2025-11-04 23:23:54.874557,3650,1851
2025-11-04 23:23:55.874557,3148,353
2025-11-04 23:23:56.874557,4928,956
2025-11-04 23:23:57.874557,4760,1826
2025-11-04 23:23:58.874557,703,1038
2025-11-04 23:23:59.874557,4031,1281
2025-11-04 23:24:00.874557,2425,488
2025-11-04 23:24:01.874557,1289,305
2025-11-04 23:24:02.874557,2249,1155
2025-11-04 23:24:03.874557,1002,167
2025-11-04 23:24:04.874557,3339,719
2025-11-04 23:24:05.874557,3150,1435
2025-11-04 23:24:06.874557,4248,1723
2025-11-04 23:24:07.874557,2911,1606
2025-11-04 23:24:08.874557,3492,427
2025-11-04 23:24:09.874557,1581,1846
2025-11-04 23:24:10.874557,3582,188
2025-11-04 23:24:11.874557,1177,604
2025-11-04 23:24:12.874557,2836,238
2025-11-04 23:24:13.874557,368,1763
2025-11-04 23:24:14.874557,1071,211
2025-11-04 23:24:15.874557,3544,1254
2025-11-04 23:24:16.874557,1386,669
2025-11-04 23:24:17.874557,726,463
2025-11-04 23:24:18.874557,4478,1956
2025-11-04 23:24:19.874557,3942,886
2025-11-04 23:24:20.874557,3425,514
2025-11-04 23:24:21.874557,4733,1120
2025-11-04 23:24:22.874557,2628,672
2025-11-04 23:24:23.874557,4218,1463
